Soil Moisture Content (%),Bulk Density (g/cm³),Soil Texture,Ploughing Depth (cm),Disc Angle (°),Operating Speed (km/h),Width of Cut (cm),Ambient Temperature (°C),Humidity (%),Draft Force (kN/m)
4.75670217,2.052956545,Sandy Clay Loam,21.92891179,36.32412911,4.636294456,58.44413563,21.62077934,73.85865165,4.25
17.48276624,2.033681967,Sandy Loam,27.35160062,38.40618053,5.313516452,81.31847875,22.16078297,70.87470986,4.25
19.03710717,2.033762252,Sandy Loam,23.71524884,33.42577555,9.081825281,43.72565836,29.66350973,76.72822829,3.054657834
17.8677683,1.994267213,Sandy Clay Loam,17.6299002,36.18319971,8.062706212,86.60136957,26.5995298,73.65179522,4.25
14.12385705,2.021887973,Sandy Loam,12.55452129,35.05184712,7.988857337,104.2750615,28.34063928,76.87755775,4.041563024
12.11485872,2.011658699,Sandy Loam,26.32676374,39.83288322,4.882335534,46.70009346,26.95498088,86.57497428,3.863442238
23.72000759,2.06994681,Sandy Loam,28.83496724,44.77048428,8.544030154,58.77056995,25.52152733,83.39022297,4.25
15.45796284,2.014668406,Sandy Clay Loam,17.76545982,42.19955178,5.508924568,69.98208731,26.69944448,76.71299293,4.25
14.50036506,2.060759723,Sandy Loam,24.57284378,32.88246877,5.809733641,105.2628305,20.53953738,75.85088676,4.25
3.615409579,2.044098699,Sandy Loam,18.2152688,38.6651789,5.012927623,95.1358132,35.44750406,86.5815022,4.25
11.18994786,2.017273313,Sandy Loam,20.04533878,30.99617572,3.849731729,58.22047678,28.34553176,85.99918953,3.702974951
12.12469485,2.03348275,Sandy Loam,26.72952761,33.7037323,5.942754941,51.64456829,23.16270576,80.8735746,4.25
12.57174674,2.05724287,Sandy Loam,11.66848684,32.58326514,3.118576513,91.95946148,30.83112477,76.43657656,3.381613777
16.92413686,2.060669464,Sandy Loam,20.60670698,35.03318306,6.191371676,72.73877764,33.84191011,84.26201969,4.25
15.80646112,2.00283151,Sandy Loam,14.29240549,40.18220954,8.075045067,82.86193924,23.33641776,81.94720418,3.585128131
17.58972223,2.017165851,Sandy Clay Loam,16.79611891,37.49089975,9.725215229,87.77299572,23.84120846,80.16406667,4.25
21.35719828,2.016817854,Sandy Clay Loam,22.88857649,43.9936389,3.550292012,79.75664049,25.8938767,83.29398131,4.25
22.51165773,1.993363584,Sandy Clay Loam,10.54456825,33.1912326,4.969034929,84.60019498,21.91121589,72.42038914,2.962869093
20.23495383,2.037859021,Sandy Loam,21.87650198,35.46313719,6.458917361,109.0410308,32.57619078,86.74267244,4.25
25.9325687,2.058385604,Sandy Clay Loam,15.66884479,34.94778865,4.192715641,107.3217965,28.51518015,87.51257501,4.25
3.437581984,2.020525951,Sandy Loam,23.38968722,33.53945439,3.817799655,43.27299238,19.02680111,76.38008564,3.448504126
7.698671656,2.049202876,Sandy Loam,12.83162704,44.89756154,6.166226738,82.2333974,35.94067338,87.04240237,3.475411704
3.181508999,2.040216033,Sandy Loam,24.71623208,35.80838318,7.065113702,69.12423582,28.34948711,84.32496086,4.25
18.53939314,2.020051899,Sandy Clay Loam,22.9127944,44.10763471,8.741454086,55.42841789,34.01885392,86.93853745,4.25
24.55273317,2.001284784,Sandy Clay Loam,29.42483666,35.85710211,9.984623953,86.20998828,27.02912699,86.51424985,4.25
8.843575118,2.046745908,Sandy Loam,28.22470727,33.06137518,8.41989546,75.49928755,28.48409098,73.61623429,4.25
25.24882908,2.058365214,Sandy Loam,15.66605726,31.78809496,4.549383164,99.01295606,26.18055449,74.68047005,4.25
4.446417367,2.044868359,Sandy Clay Loam,10.54633145,42.8334479,8.235846481,38.32096393,25.6096932,74.69069325,1.95
25.42646464,1.991430279,Sandy Clay Loam,23.10737122,30.48146461,6.76007537,56.95674754,21.92947996,71.69735079,4.25
11.43894449,2.007298632,Sandy Clay Loam,22.05774778,44.46591883,6.15566703,32.29616797,35.31823653,77.15838278,2.607656104
5.434099883,1.995558399,Sandy Clay Loam,10.54857538,36.27286818,9.550099457,96.43517566,21.27188239,76.52719288,3.90092001
14.66092222,2.035630888,Sandy Clay Loam,12.45355058,33.71061527,7.914648108,111.2634501,27.47527702,76.19130982,4.25
9.162637625,2.050518214,Sandy Clay Loam,21.69403409,39.26169198,7.771851515,82.3117369,19.56774323,76.28101183,4.25
9.836949647,1.998846335,Sandy Clay Loam,28.23654528,31.99369488,3.082291753,84.94816396,35.88078426,71.11727172,4.25
10.37495916,2.057067026,Sandy Loam,28.13000553,31.0821836,9.05550044,34.13462134,28.00217508,73.34755403,3.089259606
22.27262155,2.034440718,Sandy Loam,13.02970109,42.41675028,8.553103342,74.86676242,32.66249814,75.32635746,2.779216077
15.93987064,2.045197521,Sandy Clay Loam,17.69147893,36.37006162,5.092593146,76.92324104,28.13271937,86.00159827,4.25
10.47138478,2.067712148,Sandy Clay Loam,10.86405729,37.77382368,5.044793888,33.4710677,32.48973396,86.6775278,1.95
17.6480108,1.996694479,Sandy Loam,19.38543693,32.65044013,3.37434922,99.67939867,27.61937868,75.13377065,4.25
20.18761618,2.062097922,Sandy Clay Loam,25.06166919,30.92136367,3.355994966,54.78719144,26.00953862,82.49485941,4.25
9.542976018,2.000088216,Sandy Loam,25.79945423,35.51664199,7.680161594,94.43019043,26.20630438,85.31119868,4.25
12.92517844,2.021436705,Sandy Loam,19.97978933,37.59219379,4.30366329,65.88453139,18.04218372,79.11115316,4.11094063
5.92526624,2.058115096,Sandy Clay Loam,11.91739349,41.48145933,9.464834949,118.672245,24.67178911,83.5997842,4.25
7.347584389,2.062500339,Sandy Loam,17.6272795,37.51578,8.896830996,48.89899032,35.134993,87.56560236,2.853784
19.3468285,2.030509734,Sandy Clay Loam,28.6420392,41.73760527,5.44219612,35.18646176,30.16038317,72.91985421,3.461683119
7.354520345,2.037528371,Sandy Clay Loam,14.59225113,31.7314917,5.660479863,117.2703832,34.54774205,71.26754229,4.25
15.60392121,2.046651787,Sandy Loam,16.395089,30.95944158,5.290935926,51.71657013,21.60472626,81.52042117,2.590504268
20.01711028,2.056620693,Sandy Loam,24.93654351,32.38291446,3.646764392,86.58259552,26.84088447,79.15267132,4.25
5.565046154,1.999720894,Sandy Loam,24.67161578,41.5801819,3.220011104,63.35904566,18.62067475,75.33886574,4.25
16.61549327,2.054805545,Sandy Clay Loam,28.24404576,41.38995346,6.164932108,86.96525693,30.18693873,86.49856388,4.25
9.157506809,2.028502092,Sandy Clay Loam,17.76237381,32.12051707,9.601280801,83.08497797,32.11229282,85.22490641,4.25
26.11024501,2.026049874,Sandy Clay Loam,20.29197448,30.46482987,9.420745246,92.98981187,31.46042504,74.75922426,4.25
14.60509552,2.02391198,Sandy Clay Loam,19.34784922,40.27922904,8.668871188,31.64256528,19.56185987,83.93548068,2.18793796
22.34382119,2.030736927,Sandy Clay Loam,28.55504342,42.82922675,7.400164492,104.471457,22.45549782,84.91128127,4.25
16.20543701,2.065604044,Sandy Clay Loam,25.38661178,41.31161543,8.993556847,72.62998187,29.8048926,75.85593084,4.25
4.041900789,2.033856302,Sandy Clay Loam,26.6288356,33.04198471,6.605479624,76.20903052,31.66183982,71.78468644,4.25
18.19563301,2.066254203,Sandy Loam,12.66196538,38.75651846,4.261120931,66.60590351,22.93578981,85.30753204,2.519338912
25.83368021,2.00442321,Sandy Clay Loam,25.83693386,41.36048581,7.789192435,118.1144039,25.3123388,71.74218881,4.25
17.43868368,2.047930878,Sandy Loam,18.65957532,33.83743057,9.444522246,101.3879466,24.3227894,78.61494339,4.25
22.66053263,2.054979163,Sandy Loam,10.46677366,37.91581202,3.137235682,57.73269398,18.08216862,73.4985682,1.95
24.22095512,2.044330307,Sandy Clay Loam,11.20176705,34.71690606,4.760108365,99.74032773,28.37723592,86.69430994,3.681997201
8.473914527,2.038553782,Sandy Loam,23.55815879,33.38363126,4.858067339,68.91864354,30.04402978,71.9281533,4.25
8.089076158,2.035185022,Sandy Loam,17.44024882,44.5438399,3.69327677,107.4833883,22.97584275,72.10421223,4.25
17.66354373,2.058874439,Sandy Loam,27.36231146,43.68872941,4.57845955,32.74718887,30.38012144,82.6311332,2.687696019
12.86468328,2.055731728,Sandy Clay Loam,24.68546268,36.68501596,5.687874545,61.65250277,22.3694784,73.70000429,4.25
23.15667127,1.999783098,Sandy Loam,10.43360023,32.05167092,9.578847974,68.27969403,30.87954706,72.38249971,1.998426865
24.60055496,2.057887013,Sandy Clay Loam,23.73776624,40.91860955,9.021860384,96.28286757,26.2293736,73.02746875,4.25
11.4821131,2.02312549,Sandy Clay Loam,13.84704945,33.83551695,9.62204357,46.23566174,33.69482814,80.72613415,2.347777831
8.684893415,2.010295746,Sandy Clay Loam,18.45165137,32.52776709,3.844002437,55.49619427,27.80521966,74.00726593,3.834458125
21.73261237,2.059581485,Sandy Loam,22.49470404,35.72293527,3.196339231,94.46877884,21.32375199,76.79029262,4.25
9.595344853,2.024561984,Sandy Loam,27.45435683,37.94774714,3.769182151,36.84369629,32.79620297,85.29522059,3.261565923
22.74274364,2.054669175,Sandy Clay Loam,19.12195777,31.46160495,9.400069444,47.91212969,31.99821301,73.16210375,3.064648991
13.16971809,2.011072289,Sandy Clay Loam,26.16980908,38.5761971,4.10242047,97.09482604,19.51610726,84.87299288,4.25
19.02119758,1.990314346,Sandy Clay Loam,25.65931326,30.23022562,7.008456946,107.9745817,18.86473247,83.95722392,4.25
5.292847532,2.029636735,Sandy Loam,18.29077026,43.37803591,4.593076589,94.9094262,20.45323875,84.96117013,4.25
17.97262379,1.998018261,Sandy Loam,20.01960327,43.81112534,3.144447974,76.94693567,33.2156711,76.2463116,4.25
13.84242429,2.050350076,Sandy Loam,24.0097002,40.9960616,3.592349395,38.82239948,23.766886,78.50251942,2.898784018
17.07860312,2.012086011,Sandy Loam,10.62296869,36.99824113,7.968579161,103.6727247,27.08552579,82.72610762,3.296981443
7.032340986,2.025491652,Sandy Loam,27.81622828,33.82344406,4.276565164,41.04691309,28.85339519,70.67369035,3.769869328
20.68496988,1.996962685,Sandy Loam,25.39632319,41.16168136,4.603974438,64.29508703,31.38266577,81.94772129,4.25
23.70712986,2.01293274,Sandy Loam,14.98831763,43.97695803,5.640795506,34.49747161,32.93919566,72.16171097,1.95
8.201755202,2.052519219,Sandy Clay Loam,29.62359906,32.37800557,7.600690921,93.20366395,27.28557923,75.18533497,4.25
5.297149332,2.002127033,Sandy Loam,13.58780705,36.98732984,6.285606751,74.84126153,25.48367298,84.57611622,3.398727011
3.567326065,2.041772765,Sandy Clay Loam,28.28173347,34.72892454,9.612271512,110.8315447,21.52695214,81.43691133,4.25
18.40731601,2.063394068,Sandy Loam,16.48946917,35.35112684,6.039275335,42.35640666,28.9353664,81.19342163,2.080970397
17.57025687,2.044386941,Sandy Clay Loam,25.2629342,36.08636672,4.393916441,102.9549195,27.89778707,74.08443565,4.25
16.12073791,2.054881735,Sandy Loam,19.12753186,44.27694517,6.752999876,75.48015958,23.24088638,82.02179471,4.25
8.566730307,1.99871773,Sandy Loam,24.72934775,33.87955752,6.156227306,62.60418766,26.03166264,72.37062226,4.25
12.3817439,2.010058546,Sandy Loam,13.11566096,37.39013759,8.50996837,87.31606686,31.31371846,87.36630274,3.588597177
17.26743204,2.061563108,Sandy Clay Loam,15.39012917,44.27231207,9.545848614,100.394571,29.28744056,74.54853909,4.25
14.92240461,2.047208449,Sandy Loam,11.99715649,37.14085335,8.854066596,69.21180645,26.67133331,84.88146118,2.554084437
26.70685249,2.041164306,Sandy Loam,27.30287963,42.95399283,5.723278074,50.73367389,22.90169608,86.56272363,3.766813516
6.274554061,2.043101339,Sandy Clay Loam,15.92585976,30.88147161,4.512812856,111.5601817,30.02407774,73.09225354,4.25
19.6834693,2.023136044,Sandy Loam,23.88952459,44.29545628,9.401422559,57.87557909,29.29784374,70.17548954,4.038721633
12.70365043,1.993564531,Sandy Loam,26.40442395,32.81296721,5.70157756,118.9029377,26.24820401,85.73730794,4.25
13.27679076,2.052755323,Sandy Clay Loam,28.02836473,44.69902552,8.391446364,98.33795817,22.29343286,83.75175343,4.25
20.22234638,2.044297059,Sandy Loam,12.12594231,32.63365298,9.926691388,91.25717572,21.14777702,72.77684918,3.226207605
19.61846763,2.027824357,Sandy Clay Loam,27.86029867,36.66548922,7.042098771,31.10431976,24.10919091,84.94679651,2.968331925
26.79014385,2.061980769,Sandy Clay Loam,13.94505555,34.62921737,6.359163279,69.94619989,34.35686755,84.58845511,3.14790659
6.081462947,2.016892773,Sandy Clay Loam,24.73804023,36.49847132,7.899095477,74.7491834,31.56995862,78.30293454,4.25
5.498631585,2.01354574,Sandy Loam,24.57698039,33.7578711,4.357516866,63.52008184,34.0392563,87.04282114,4.25
20.38413161,2.059823706,Sandy Loam,10.17006283,44.47976119,6.417678172,43.35660433,33.16678173,80.4779674,1.95
16.88128601,2.053759012,Sandy Clay Loam,14.41247817,34.58587476,5.1863153,62.72513657,26.25988617,77.9718414,3.182565415
9.579855997,2.031198385,Sandy Clay Loam,19.83817029,39.79912368,4.149595095,36.67712577,27.5479648,70.23823707,2.712667222
4.906064856,2.000458779,Sandy Loam,18.40069413,32.06171234,7.270955843,55.90923899,21.05254926,87.14999745,3.449510615
5.05579799,2.007205718,Sandy Loam,28.3714696,42.36581227,7.029942598,37.45247629,30.97569873,72.31063466,3.561698639
24.46058099,2.042498239,Sandy Loam,17.19481739,38.13761915,8.328425198,97.0108328,25.59507889,75.33139276,4.25
7.604815793,2.020803299,Sandy Clay Loam,28.7396743,44.69169187,9.11079087,89.77326853,20.90284247,83.12986665,4.25
10.76091749,2.056917855,Sandy Loam,19.18858637,36.35103325,4.542631902,113.7104452,19.7163864,70.09622701,4.25
8.439753653,2.065996401,Sandy Clay Loam,29.28705793,32.93171812,8.457918564,63.83646089,30.53042658,79.7665999,4.25
11.51991134,2.054450954,Sandy Clay Loam,24.7470962,35.19028499,5.571696125,100.0190573,26.67965352,72.86033196,4.25
4.666172226,2.020203634,Sandy Loam,26.58669183,41.05448409,7.401639213,82.33229748,18.16191706,70.40569046,4.25
15.45743498,2.053094914,Sandy Loam,12.09753777,39.88659781,8.951680193,87.54197131,32.84128084,81.54998551,3.243660618
4.622701526,2.018115334,Sandy Clay Loam,21.72282866,41.67521111,4.793295807,78.75690069,29.15032007,80.85360811,4.25
22.20855619,2.003368007,Sandy Clay Loam,12.8540072,31.10205438,7.206728988,99.39200211,18.69077524,83.21730481,4.25
8.609089966,1.992671456,Sandy Loam,15.95242004,38.70553163,6.36223214,33.73975693,23.48432698,81.12798804,1.95
15.96028595,2.020857337,Sandy Clay Loam,22.47130812,43.98253016,8.534041054,37.16827588,31.00330224,77.95576313,2.949678953
24.1218981,2.062284744,Sandy Loam,24.52451409,31.61852879,7.880689093,38.54297095,19.06253531,78.6151693,2.65376896
18.62105686,2.009118927,Sandy Loam,10.78367564,31.41502888,8.387422851,55.71079678,31.25254606,73.96221224,1.95
15.79098688,2.006521053,Sandy Clay Loam,20.61887462,40.74906547,5.015601907,82.64593,27.08811416,71.50700583,4.25
10.78401007,2.067585663,Sandy Clay Loam,21.30627973,34.72773684,7.930494059,87.49869896,32.09143326,85.49531943,4.25
10.99204591,1.992000329,Sandy Loam,11.57655994,39.87868816,7.24064112,93.46448287,33.39426488,82.44364053,3.425861465
19.06768692,2.052862572,Sandy Clay Loam,20.01376068,38.1807677,6.196763192,55.00477272,31.81965212,72.21252153,3.802785131
26.85934467,2.015709596,Sandy Clay Loam,24.2768456,44.79099988,5.648405833,87.90794697,19.40534847,74.75626265,4.25
18.88414056,1.992999037,Sandy Loam,11.0645457,43.33584625,5.321200216,40.48147076,26.2867229,85.53811337,1.95
16.38680202,2.063424203,Sandy Clay Loam,25.20535553,40.17109172,3.067720529,30.88874845,23.73724077,87.27696718,2.756193195
20.53561225,2.001171386,Sandy Loam,21.5285301,33.92511939,4.186909859,91.86827094,27.1528635,84.24057232,4.25
14.16493469,2.034142343,Sandy Clay Loam,26.66454417,33.92862243,3.412847486,93.73242329,35.38443487,80.25920731,4.25
4.443416222,2.011924337,Sandy Loam,14.36125146,43.23365701,8.938502798,85.40802957,20.23913164,85.64465145,4.136790333
16.49512358,1.995215424,Sandy Clay Loam,26.66547368,38.78011598,9.020622093,53.05495767,33.58076956,81.28257938,4.25
25.98300683,1.993993799,Sandy Clay Loam,11.89121951,41.83922673,8.923353357,112.6003411,35.83535639,82.58943432,4.25
7.207270617,1.999244536,Sandy Clay Loam,18.07659393,36.7479631,8.72543835,107.9876674,35.82039561,84.88508988,4.25
19.56011738,1.995709361,Sandy Clay Loam,13.98969583,31.54610455,4.549313175,75.91404233,32.34040716,76.37166088,3.622585319
7.822408528,2.050844649,Sandy Clay Loam,27.52041665,34.99029687,6.442503222,118.0927862,26.38044859,84.12169381,4.25
15.85986443,2.028845296,Sandy Clay Loam,24.09839633,32.41723791,9.354906404,56.59505771,21.20401117,73.72510667,4.25
5.320234792,2.017431367,Sandy Clay Loam,10.50723554,41.72749225,8.318472558,73.74041939,28.94783536,73.49653066,2.982319996
13.80890247,2.023469513,Sandy Clay Loam,10.19046711,40.50767984,3.012742002,112.640713,28.98670814,84.60409828,4.129394583
21.14791989,2.064315739,Sandy Loam,15.82498509,31.32619384,6.215986035,71.15659713,23.69582161,80.14837928,3.262983965
11.34171658,2.062860145,Sandy Clay Loam,12.86566229,39.32078098,3.074691395,71.94799276,29.1027999,77.45013666,3.416771107
18.95788139,2.047254118,Sandy Clay Loam,22.60608955,43.1120326,4.964627329,37.07070507,20.09784923,79.4221302,2.895280145
22.09079906,2.06077459,Sandy Clay Loam,23.27593868,40.46046443,6.050337089,48.82251034,29.41215152,87.602562,3.826978105
25.25226767,2.015571842,Sandy Clay Loam,28.83901807,37.66667869,9.250295049,44.05947703,34.14100289,86.09510291,4.129831036
8.631409965,2.020488746,Sandy Clay Loam,29.04079849,34.67794927,7.580689989,80.34257842,26.49717565,79.13637824,4.25
12.58358198,2.039096975,Sandy Loam,23.17793411,43.30645124,5.537391958,58.36485931,31.76213357,79.84941414,4.25
6.65798432,2.039890076,Sandy Loam,10.11350226,36.34207323,6.434584317,36.8603327,29.44153019,81.05617071,1.95
26.81960405,2.028535987,Sandy Clay Loam,17.17995833,42.8309037,8.72172642,75.41814126,18.05515426,84.23486318,4.158719699
25.24802323,2.022052628,Sandy Clay Loam,20.26283026,41.74499757,5.097589194,89.60048041,20.19597164,85.72846503,4.25
15.95897113,2.068894425,Sandy Clay Loam,19.98359513,42.24340448,7.305243428,95.59507123,31.9470369,72.63752172,4.25
23.20879907,2.05568989,Sandy Clay Loam,22.06681259,44.8469628,4.835728187,104.5893448,18.72815269,81.30739187,4.25
15.50299145,2.024798416,Sandy Loam,29.21102966,41.23137774,6.359744061,72.92303652,35.21245783,74.08940462,4.25
17.96605651,2.048183398,Sandy Clay Loam,27.70385384,30.51061404,3.172609525,64.78789203,34.09337091,81.19203747,4.25
5.138986371,2.011564935,Sandy Loam,12.17816067,33.08150902,8.965927236,90.92788629,24.52274896,73.083542,3.711356262
21.12649009,1.998013546,Sandy Clay Loam,15.31960783,30.52792725,3.338441821,31.19026487,23.58690955,84.54337952,1.95
6.065123607,2.018194482,Sandy Loam,26.66218835,32.84870355,4.570523499,86.42187778,29.03277216,81.89680449,4.25
22.82562313,2.022237824,Sandy Loam,26.48613818,30.92159266,5.334583153,66.13003216,29.0122672,85.58792555,4.25
21.7686741,1.99132297,Sandy Loam,15.50741448,37.52425562,7.376127817,70.333073,19.60259748,86.99988131,3.100380041
20.00987275,2.05518336,Sandy Clay Loam,24.61176061,30.4230932,8.040234259,56.38576465,21.87694223,86.81069108,4.25
3.867849133,2.018735472,Sandy Clay Loam,23.44074757,37.08868649,3.563157296,41.3351576,29.45639855,72.61294204,3.77235473
10.27508054,2.036433453,Sandy Clay Loam,19.4704793,43.48261361,3.304258401,65.75088059,32.41386919,76.7827646,4.25
9.314701678,1.995917055,Sandy Clay Loam,14.02909905,41.22864019,8.592929206,57.44849952,21.45604494,78.69571441,2.996941728
11.64327378,2.003999746,Sandy Clay Loam,27.77286362,44.15933885,7.985165737,115.5081423,30.63477986,84.20107389,4.25
